dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
443.0,6.0,2018-03-01 01:55:27,605.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3305.785124,605.0,0.0,605.0,605.0,605.0,605.0,0.0,605.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3305.785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,256.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445.0,6.0,2018-03-01 11:54:22,508802.0,5.0,4.0,373.0,172.0,140.0,0.0,74.6,70.28371077,133.0,0.0,43.0,62.75348596,1071.143588,17.68860971,63600.25,86736.94722,169936.0,49.0,508708.0,127177.0,82472.73871,170008.0,3486.0,508753.0,169584.3333,833.6104206,170084.0,168622.0,0.0,0.0,112.0,92.0,9.827005397,7.861604318,0.0,140.0,54.5,64.19804428,4121.388889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.55555556,74.6,43.0,5.0,373.0,4.0,172.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52834.0,6.0,2018-03-01 02:57:21,9211.0,3.0,1.0,97.0,0.0,66.0,0.0,32.33333333,33.02019584,0.0,0.0,0.0,0.0,10530.88698,434.2633807,3070.333333,5301.525661,9192.0,1.0,9211.0,4605.5,6511.746348,9210.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,20.0,325.6975356,108.5658452,0.0,66.0,32.6,33.01211899,1089.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.75,32.33333333,0.0,3.0,97.0,1.0,0.0,62.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 04:30:52,1635.0,1.0,1.0,34.0,126.0,34.0,34.0,34.0,0.0,126.0,126.0,126.0,0.0,97859.32722,1223.24159,1635.0,0.0,1635.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,611.6207951,611.6207951,34.0,126.0,64.66666667,53.11622477,2821.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,34.0,126.0,1.0,34.0,1.0,126.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 05:27:03,3966987.0,15.0,8.0,1402.0,443.0,692.0,0.0,93.46666667,186.7729204,291.0,0.0,55.375,97.59528311,465.0884916,5.797851115,180317.5909,254479.6405,937634.0,2.0,3966987.0,283356.2143,349193.8805,1243514.0,2.0,3832186.0,547455.1429,326370.2884,937634.0,108367.0,0.0,0.0,324.0,172.0,3.781207249,2.016643866,0.0,692.0,76.875,157.2575601,24729.94022,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,80.2173913,93.46666667,55.375,15.0,1402.0,8.0,443.0,8192.0,62598.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445.0,6.0,2018-03-01 04:55:59,763577.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.238502469,254525.6667,440811.5493,763531.0,22.0,763553.0,763553.0,0.0,763553.0,763553.0,763555.0,763555.0,0.0,763555.0,763555.0,0.0,0.0,56.0,40.0,2.619251235,2.619251235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 09:28:40,46181.0,1.0,1.0,31.0,182.0,31.0,31.0,31.0,0.0,182.0,182.0,182.0,0.0,4612.286438,43.30785388,46181.0,0.0,46181.0,46181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.65392694,21.65392694,31.0,182.0,81.33333333,87.17989065,7600.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122.0,31.0,182.0,1.0,31.0,1.0,182.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 09:38:46,307.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,338762.215,6514.65798,307.0,0.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3257.32899,3257.32899,44.0,60.0,49.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 04:28:47,274.0,1.0,1.0,26.0,42.0,26.0,26.0,26.0,0.0,42.0,42.0,42.0,0.0,248175.1825,7299.270073,274.0,0.0,274.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3649.635036,3649.635036,26.0,42.0,31.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,26.0,42.0,1.0,26.0,1.0,42.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1108.0,6.0,2018-03-01 03:37:12,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52341.0,6.0,2018-03-01 03:38:49,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,189.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445.0,6.0,2018-03-01 05:18:43,781066.0,5.0,5.0,286.0,170.0,103.0,0.0,57.2,52.48523602,131.0,0.0,34.0,56.79348554,583.8175007,12.80301537,86785.11111,95204.39559,207410.0,5.0,780857.0,195214.25,151540.957,370061.0,5.0,781003.0,195250.75,85292.47967,288739.0,81782.0,0.0,0.0,112.0,112.0,6.401507683,6.401507683,0.0,131.0,41.45454545,52.11211689,2715.672727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.6,57.2,34.0,5.0,286.0,5.0,170.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 11:11:22,37618.0,2.0,2.0,66.0,212.0,33.0,33.0,33.0,0.0,106.0,106.0,106.0,0.0,7390.079217,106.3320751,12539.33333,21233.91368,37058.0,207.0,37265.0,37265.0,0.0,37265.0,37265.0,560.0,560.0,0.0,560.0,560.0,0.0,0.0,16.0,16.0,53.16603754,53.16603754,33.0,106.0,62.2,39.9837467,1598.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.75,33.0,106.0,2.0,66.0,2.0,212.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 05:14:04,341.0,1.0,1.0,35.0,131.0,35.0,35.0,35.0,0.0,131.0,131.0,131.0,0.0,486803.5191,5865.102639,341.0,0.0,341.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2932.55132,2932.55132,35.0,131.0,67.0,55.42562584,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.5,35.0,131.0,1.0,35.0,1.0,131.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
67.0,17.0,2018-03-01 03:44:02,92933380.0,9.0,0.0,2700.0,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,29.05307006,0.096843567,11600000.0,9730890.519,31900000.0,3815379.0,92900000.0,11600000.0,9730890.519,31900000.0,3815379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.096843567,0.0,300.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.3333333,300.0,0.0,9.0,2700.0,0.0,0.0,-1.0,-1.0,8.0,8.0,5891074.5,2720751.025,7814936.0,3967213.0,16200000.0,9734108.089,31900000.0,7324741.0,Benign
443.0,6.0,2018-03-01 04:44:08,117328575.0,54.0,104.0,1525.0,131169.0,517.0,0.0,28.24074074,95.94395675,1410.0,0.0,1261.240385,413.6451623,1130.960638,1.346645521,747315.7643,6568795.993,58700000.0,0.0,117000000.0,2213746.698,11200000.0,58700000.0,13.0,117000000.0,1138355.359,8106630.941,58800000.0,0.0,0.0,0.0,1092.0,2092.0,0.460245938,0.886399583,0.0,1410.0,834.5534591,679.0252102,461075.236,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,839.835443,28.24074074,1261.240385,54.0,1525.0,104.0,131169.0,8192.0,127.0,8.0,20.0,235896.5,223450.6926,393900.0,77893.0,58400000.0,508281.7893,58700000.0,58000000.0,Benign
443.0,6.0,2018-03-01 04:42:15,319.0,3.0,0.0,77.0,0.0,46.0,0.0,25.66666667,23.45918441,0.0,0.0,0.0,0.0,241379.3103,9404.388715,159.5,188.7975106,293.0,26.0,319.0,159.5,188.7975106,293.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,9404.388715,0.0,0.0,46.0,30.75,21.68524844,470.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,25.66666667,0.0,3.0,77.0,0.0,0.0,255.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 04:41:07,5017771.0,10.0,7.0,1148.0,1581.0,677.0,0.0,114.8,210.0924664,1173.0,0.0,225.8571429,430.0986044,543.866988,3.387958518,313610.6875,534213.3351,2068091.0,42.0,5017771.0,557530.1111,674780.7474,2068091.0,307.0,4786105.0,797684.1667,884630.1438,2515230.0,233591.0,0.0,0.0,212.0,152.0,1.992916775,1.395041743,0.0,1173.0,151.6111111,305.0826578,93075.4281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,160.5294118,114.8,225.8571429,10.0,1148.0,7.0,1581.0,8192.0,62852.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 05:02:42,1216.0,1.0,1.0,38.0,86.0,38.0,38.0,38.0,0.0,86.0,86.0,86.0,0.0,101973.6842,1644.736842,1216.0,0.0,1216.0,1216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,822.3684211,822.3684211,38.0,86.0,54.0,27.71281292,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,38.0,86.0,1.0,38.0,1.0,86.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50720.0,6.0,2018-03-01 09:47:52,12391.0,3.0,1.0,31.0,0.0,31.0,0.0,10.33333333,17.89785834,0.0,0.0,0.0,0.0,2501.815834,322.8149463,4130.333333,7139.229814,12374.0,0.0,12374.0,6187.0,8749.73931,12374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,242.1112097,80.70373658,0.0,31.0,6.2,13.86362146,192.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.75,10.33333333,0.0,3.0,31.0,1.0,0.0,984.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,6.0,2018-03-01 01:44:41,186.0,3.0,0.0,77.0,0.0,46.0,0.0,25.66666667,23.45918441,0.0,0.0,0.0,0.0,413978.4946,16129.03226,93.0,108.8944443,170.0,16.0,186.0,93.0,108.8944443,170.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,0.0,16129.03226,0.0,0.0,46.0,30.75,21.68524844,470.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,25.66666667,0.0,3.0,77.0,0.0,0.0,254.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,6.0,2018-03-01 09:11:41,110115460.0,15.0,15.0,1328.0,872.0,517.0,0.0,88.53333333,167.8714928,322.0,0.0,58.13333333,85.18623855,19.97902928,0.272441308,3797084.828,14000000.0,58400000.0,2.0,110000000.0,7865390.0,19600000.0,58500000.0,191.0,60400000.0,4313335.143,15600000.0,58400000.0,2.0,0.0,0.0,336.0,312.0,0.136220654,0.136220654,0.0,517.0,70.96774194,130.1615621,16942.03226,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,73.33333333,88.53333333,58.13333333,15.0,1328.0,15.0,872.0,8192.0,180.0,7.0,20.0,1064161.5,953691.1792,1738523.0,389800.0,54000000.0,6164642.478,58400000.0,49600000.0,Benign
53.0,17.0,2018-03-01 08:16:39,12873.0,1.0,1.0,47.0,132.0,47.0,47.0,47.0,0.0,132.0,132.0,132.0,0.0,13905.07263,155.36394,12873.0,0.0,12873.0,12873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,77.68197001,77.68197001,47.0,132.0,75.33333333,49.07477288,2408.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,47.0,132.0,1.0,47.0,1.0,132.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 10:26:16,712.0,1.0,1.0,40.0,100.0,40.0,40.0,40.0,0.0,100.0,100.0,100.0,0.0,196629.2135,2808.988764,712.0,0.0,712.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1404.494382,1404.494382,40.0,100.0,60.0,34.64101615,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,40.0,100.0,1.0,40.0,1.0,100.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
179.0,6.0,2018-03-01 10:51:58,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 08:16:37,1279.0,1.0,1.0,33.0,70.0,33.0,33.0,33.0,0.0,70.0,70.0,70.0,0.0,80531.66536,1563.721658,1279.0,0.0,1279.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,781.8608288,781.8608288,33.0,70.0,45.33333333,21.36195996,456.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,33.0,70.0,1.0,33.0,1.0,70.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 09:49:13,690.0,1.0,1.0,32.0,60.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,133333.3333,2898.550725,690.0,0.0,690.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1449.275362,1449.275362,32.0,60.0,41.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,32.0,60.0,1.0,32.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50761.0,6.0,2018-03-01 09:51:07,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,47619.04762,47619.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,172.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389.0,6.0,2018-03-01 05:09:09,1797361.0,8.0,7.0,1128.0,1581.0,661.0,0.0,141.0,222.6233206,1173.0,0.0,225.8571429,430.0986044,1507.209737,8.345568865,128382.9286,245756.4791,950071.0,2.0,1797361.0,256765.8571,419854.1033,1203290.0,2.0,1595315.0,265885.8333,335665.4858,950071.0,110034.0,0.0,0.0,172.0,152.0,4.450970061,3.894598803,0.0,1173.0,169.3125,317.731274,100953.1625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,180.6,141.0,225.8571429,8.0,1128.0,7.0,1581.0,8192.0,62872.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3703.0,6.0,2018-03-01 03:37:12,261.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7662.835249,261.0,0.0,261.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,3831.417625,3831.417625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443.0,6.0,2018-03-01 11:15:03,144760.0,9.0,7.0,512.0,4472.0,194.0,0.0,56.88888889,83.48269947,1430.0,0.0,638.8571429,695.6206889,34429.40039,110.5277701,9650.666667,17609.24902,63860.0,3.0,144760.0,18095.0,21723.72315,63879.0,25.0,95218.0,15869.66667,29724.24245,75731.0,18.0,0.0,0.0,192.0,152.0,62.17187068,48.35589942,0.0,1430.0,293.1764706,523.4494048,273999.2794,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,311.5,56.88888889,638.8571429,9.0,512.0,7.0,4472.0,8192.0,172.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 03:50:55,346.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,231213.8728,5780.346821,346.0,0.0,346.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2890.17341,2890.17341,32.0,48.0,37.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,32.0,48.0,1.0,32.0,1.0,48.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0.0,0.0,2018-03-01 04:13:34,112640995.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633287,56300000.0,48.7903679,56300000.0,56300000.0,113000000.0,56300000.0,48.7903679,56300000.0,56300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026633287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56300000.0,48.7903679,56300000.0,56300000.0,Benign
443.0,6.0,2018-03-01 04:23:28,18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,55555.55556,55555.55556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,63825.0,5144.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 08:16:40,324.0,1.0,1.0,81.0,129.0,81.0,81.0,81.0,0.0,129.0,129.0,129.0,0.0,648148.1481,6172.839506,324.0,0.0,324.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3086.419753,3086.419753,81.0,129.0,97.0,27.71281292,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.5,81.0,129.0,1.0,81.0,1.0,129.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0.0,0.0,2018-03-01 11:40:20,106450414.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554248666,1835351.966,2896405.864,21200000.0,53223.0,106000000.0,1835351.966,2896405.864,21200000.0,53223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554248666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,36300000.0,35700000.0,61500000.0,11000000.0,14300000.0,9667206.823,21200000.0,7500122.0,Benign
53.0,17.0,2018-03-01 04:02:44,343.0,1.0,1.0,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,268221.5743,5830.90379,343.0,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2915.451895,2915.451895,38.0,54.0,43.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,38.0,54.0,1.0,38.0,1.0,54.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 09:45:01,1601.0,1.0,1.0,42.0,155.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,123048.0949,1249.219238,1601.0,0.0,1601.0,1601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,624.609619,624.609619,42.0,155.0,79.66666667,65.24058042,4256.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.5,42.0,155.0,1.0,42.0,1.0,155.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53.0,17.0,2018-03-01 11:31:59,423.0,1.0,1.0,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,226950.3546,4728.132388,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2364.066194,2364.066194,40.0,56.0,45.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,40.0,56.0,1.0,40.0,1.0,56.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10000.0,6.0,2018-03-01 10:27:15,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80.0,6.0,2018-03-01 04:26:23,30167032.0,5.0,8.0,2.0,634.0,1.0,0.0,0.4,0.547722558,634.0,0.0,79.25,224.1528496,21.08261761,0.430934008,2513919.333,4520249.23,10100000.0,15.0,20200000.0,5052741.0,5774413.881,10100000.0,16846.0,30200000.0,4307171.714,5365001.839,10100000.0,15.0,0.0,0.0,112.0,172.0,0.165743849,0.265190159,0.0,634.0,45.42857143,169.4028945,28697.34066,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,48.92307692,0.4,79.25,5.0,2.0,8.0,634.0,8192.0,60.0,2.0,20.0,60561.0,61775.67683,104243.0,16879.0,10000000.0,53614.25036,10100000.0,10000000.0,Benign
