dst_port,protocol,timestamp,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
50683,6,2018-03-02 10:38:12,1396,3,1,31,0.0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,22206.30372,2865.329513,465.3333333,778.4326132,1364.0,0.0,1364.0,682.0,964.4936495,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,60,20,2148.997135,716.3323782,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,3,31,1,0,2041,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 11:11:24,13884,1,1,32,88.0,32,32,32.0,0.0,88,88,88.0,0.0,8643.042351,144.0507058,13884.0,0.0,13884.0,13884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,72.02535292,72.02535292,32,88,50.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,76.0,32.0,88.0,1,32,1,88,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 08:47:25,6007239,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665863303,2002413.0,3450247.894,5986398.0,20.0,6007239.0,3003619.5,4218285.808,5986398.0,20841.0,0.0,0.0,0.0,0.0,0.0,0,0,72,32,0.499397477,0.166465826,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0.0,0.0,0.0,3,0,1,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,2018-03-02 10:32:30,86080,6,6,678,3354.0,317,0,113.0,137.823075,1460,0,559.0,643.8521569,46840.1487,139.4052045,7825.454545,10957.56367,25298.0,1.0,59722.0,11944.4,13682.98777,28356.0,245.0,60864.0,12172.8,14198.35319,29599.0,1.0,0,0,132,132,69.70260223,69.70260223,0,1460,310.1538462,488.9328253,239055.3077,0,0,0,1,0,0,0,0,1,336.0,113.0,559.0,6,678,6,3354,8192,62,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49655,6,2018-03-02 09:15:28,1507960,2,0,62,0.0,31,31,31.0,0.0,0,0,0.0,0.0,41.11514894,1.326295127,1507960.0,0.0,1507960.0,1507960.0,1507960.0,1507960.0,0.0,1507960.0,1507960.0,0.0,0.0,0.0,0.0,0.0,1,0,40,0,1.326295127,0.0,31,31,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0,46.5,31.0,0.0,2,62,0,0,142,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 02:37:56,116156107,18,15,883,1576.0,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,21.16978662,0.28410043,3629878.344,4779485.847,10000000.0,27.0,116000000.0,6832712.176,4600125.077,10000000.0,294.0,111000000.0,7906214.571,4192655.374,10000000.0,848.0,0,0,372,444,0.154963871,0.129136559,0,788,72.32352941,209.2010372,43765.07398,0,0,0,1,0,0,0,0,0,74.51515152,49.05555556,105.0666667,18,883,15,1576,8192,290,13,20,63411.72727,171658.0001,580978.0,11391.0,9999035.091,15331.95969,10000000.0,9952829.0,Benign
49849,6,2018-03-02 10:09:57,75,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26666.66667,75.0,0.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,26666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
27251,6,2018-03-02 09:47:54,48,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,41666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 11:28:37,46097395,8,9,361,2371.0,357,0,45.125,126.0175016,1460,0,263.4444444,540.4736606,59.26582185,0.368784397,2881087.187,4483394.477,10000000.0,1.0,40200000.0,5748407.571,5347183.71,10100000.0,462.0,46100000.0,5757085.875,4961968.178,10100000.0,1.0,0,0,172,240,0.173545598,0.195238798,0,1460,151.7777778,396.6267405,157312.7712,0,0,0,1,0,0,0,0,1,160.7058824,45.125,263.4444444,8,361,9,2371,8192,30,5,20,54314.0,30460.63137,96262.0,26031.0,10000000.0,2314.799397,10000000.0,10000000.0,Benign
3389,6,2018-03-02 10:38:07,1649924,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1641.893808,9.091327843,117851.7143,245468.4587,953122.0,85.0,1649924.0,235703.4286,382668.0787,1099265.0,12383.0,1556536.0,259422.6667,340400.2104,953122.0,102889.0,0,0,172,152,4.848708183,4.24261966,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 03:33:40,1697217,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1596.142391,8.837997734,121229.7857,241284.0535,937449.0,92.0,1697217.0,242459.5714,388736.6484,1118467.0,93.0,1579538.0,263256.3333,331600.2358,937449.0,108065.0,0,0,172,152,4.713598791,4.124398943,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 09:11:05,1662318,8,7,1144,1581.0,677,0,143.0,227.9699228,1173,0,225.8571429,430.0986044,1639.277202,9.023544232,118737.0,241328.1316,937544.0,1.0,1662318.0,237474.0,387918.0991,1112259.0,1.0,1553540.0,258923.3333,333456.6062,937544.0,109046.0,0,0,172,152,4.812556924,4.210987308,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143.0,225.8571429,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 12:37:24,979,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,662921.3483,7150.153218,163.1666667,109.4338461,329.0,40.0,520.0,260.0,173.9482682,383.0,137.0,650.0,216.6666667,174.0612919,388.0,40.0,0,0,72,92,3064.351379,4085.801839,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 12:46:49,649,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,1000000.0,10785.82435,108.1666667,77.94207251,206.0,1.0,364.0,182.0,86.2670273,243.0,121.0,443.0,147.6666667,167.3748289,330.0,1.0,0,0,72,92,4622.496148,6163.328197,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 11:20:13,727868,2,2,80,240.0,40,40,40.0,0.0,120,120,120.0,0.0,439.6401545,5.495501932,242622.6667,394389.4315,697691.0,1.0,30176.0,30176.0,0.0,30176.0,30176.0,1.0,1.0,0.0,1.0,1.0,0,0,16,16,2.747750966,2.747750966,40,120,72.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,90.0,40.0,120.0,2,80,2,240,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 05:25:43,2034343,9,7,1132,1581.0,661,0,125.7777778,213.6736868,1173,0,225.8571429,430.0986044,1333.600086,7.864947062,135622.8667,257586.246,957757.0,3.0,2034343.0,254292.875,373158.5759,1102161.0,3.0,1940985.0,323497.5,369387.5389,957757.0,67084.0,0,0,192,152,4.424032722,3.440914339,0,1173,159.5882353,310.4088149,96353.63235,0,0,1,1,0,0,0,1,0,169.5625,125.7777778,225.8571429,9,1132,7,1581,8192,62868,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 03:49:20,2806051,10,7,1144,1581.0,677,0,114.4,209.8969059,1173,0,225.8571429,430.0986044,971.1156355,6.058336074,175378.1875,243443.1521,953201.0,77.0,2806051.0,311783.4444,365198.8219,1232736.0,232.0,2581222.0,430203.6667,296293.9624,953201.0,226748.0,0,0,212,152,3.563727103,2.494608972,0,1173,151.3888889,305.0398506,93049.31046,0,0,1,1,0,0,0,1,0,160.2941176,114.4,225.8571429,10,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 08:56:24,289,1,1,40,56.0,40,40,40.0,0.0,56,56,56.0,0.0,332179.9308,6920.415225,289.0,0.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,3460.207612,3460.207612,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,1,40,1,56,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 03:43:08,18683,1,1,53,119.0,53,53,53.0,0.0,119,119,119.0,0.0,9206.230263,107.0491891,18683.0,0.0,18683.0,18683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,53.52459455,53.52459455,53,119,75.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,112.5,53.0,119.0,1,53,1,119,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 02:01:49,32142,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62.22388153,32142.0,0.0,32142.0,32142.0,32142.0,32142.0,0.0,32142.0,32142.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,62.22388153,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
61351,6,2018-03-02 04:51:07,4278,10,1,13166,0.0,1460,26,1316.6,453.4706165,0,0,0.0,0.0,3077606.358,2571.294998,427.8,920.5933835,2590.0,1.0,4278.0,475.3333333,968.0543631,2590.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,200,20,2337.540907,233.7540907,0,1460,1218.833333,563.2712625,317274.5152,0,0,0,0,1,0,0,0,0,1329.636364,1316.6,0.0,10,13166,1,0,12464,0,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53527,6,2018-03-02 05:15:58,158,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12658.22785,158.0,0.0,158.0,158.0,158.0,158.0,0.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,12658.22785,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,259,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 11:53:20,3451993,10,7,1128,1581.0,661,0,112.8,205.138869,1173,0,225.8571429,430.0986044,784.7640479,4.92469133,215749.5625,269211.0271,950046.0,95.0,3451993.0,383554.7778,386352.8916,1293717.0,237.0,3159350.0,526558.3333,327104.6514,950046.0,289237.0,0,0,212,152,2.896877253,2.027814077,0,1173,150.5,303.437221,92074.14706,0,0,1,1,0,0,0,1,0,159.3529412,112.8,225.8571429,10,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,2018-03-02 04:25:54,849093,6,5,455,338.0,140,0,75.83333333,62.93621109,145,0,67.6,69.7588704,933.937743,12.95500022,84909.3,109492.8642,212193.0,50.0,849043.0,169808.6,94873.37716,212346.0,94.0,849026.0,212256.5,125.9748652,212381.0,212084.0,0,0,132,112,7.066363755,5.888636463,0,145,66.08333333,63.40269328,4019.901515,0,0,0,1,0,0,0,0,0,72.09090909,75.83333333,67.6,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,2018-03-02 03:10:12,121980,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32.79226103,40660.0,70344.66019,121887.0,1.0,121980.0,60990.0,86251.47096,121979.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,72,32,24.59419577,8.198065257,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 05:03:09,28463,1,1,38,114.0,38,38,38.0,0.0,114,114,114.0,0.0,5340.266311,70.26666198,28463.0,0.0,28463.0,28463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,35.13333099,35.13333099,38,114,63.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,95.0,38.0,114.0,1,38,1,114,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 09:09:56,3814501,13,8,1438,1731.0,725,0,110.6153846,196.6369491,1179,0,216.375,405.4647906,830.7770794,5.505307247,190725.05,272747.8393,937525.0,37.0,3814501.0,317875.0833,381885.91,1278003.0,13814.0,3786479.0,540925.5714,398647.1478,1108743.0,121337.0,0,0,272,172,3.408047344,2.097259904,0,1179,144.0454545,283.8456115,80568.33117,0,0,1,1,0,0,0,1,0,150.9047619,110.6153846,216.375,13,1438,8,1731,8192,62562,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 12:31:48,417,1,1,33,193.0,33,33,33.0,0.0,193,193,193.0,0.0,541966.4269,4796.16307,417.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,2398.081535,2398.081535,33,193,86.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,129.5,33.0,193.0,1,33,1,193,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 12:21:56,85,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23529.41176,85.0,0.0,85.0,85.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,23529.41176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,2018-03-02 09:23:59,6910566,4,4,97,231.0,97,0,24.25,48.5,231,0,57.75,115.5,47.46355074,1.157647579,987223.7143,2585479.477,6850325.0,39.0,60241.0,20080.33333,34520.37799,59941.0,106.0,6910411.0,2303470.333,3989266.926,6909879.0,206.0,0,0,92,92,0.57882379,0.57882379,0,231,36.44444444,79.69960965,6352.027778,0,0,0,1,0,0,0,0,1,41.0,24.25,57.75,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 12:52:11,3079283,9,7,1148,1581.0,677,0,127.5555556,218.6910556,1173,0,225.8571429,430.0986044,886.245272,5.196014787,205285.5333,313033.0203,953182.0,88.0,3079283.0,384910.375,421052.1569,1164347.0,261.0,2922825.0,487137.5,512757.0526,1310936.0,147941.0,0,0,192,152,2.922758317,2.273256469,0,1173,160.5294118,312.044091,97371.51471,0,0,0,1,0,0,0,0,0,170.5625,127.5555556,225.8571429,9,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49801,6,2018-03-02 09:29:00,14591596,2,0,62,0.0,31,31,31.0,0.0,0,0,0.0,0.0,4.249021149,0.137065198,14600000.0,0.0,14600000.0,14600000.0,14600000.0,14600000.0,0.0,14600000.0,14600000.0,0.0,0.0,0.0,0.0,0.0,1,0,40,0,0.137065198,0.0,31,31,31.0,0.0,0.0,0,1,0,0,1,1,0,0,0,46.5,31.0,0.0,2,62,0,0,63,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5355,17,2018-03-02 03:43:00,424731,2,0,44,0.0,22,22,22.0,0.0,0,0,0.0,0.0,103.5949813,4.708862786,424731.0,0.0,424731.0,424731.0,424731.0,424731.0,0.0,424731.0,424731.0,0.0,0.0,0.0,0.0,0.0,0,0,16,0,4.708862786,0.0,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33.0,22.0,0.0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 10:34:53,366,1,1,53,101.0,53,53,53.0,0.0,101,101,101.0,0.0,420765.0273,5464.480874,366.0,0.0,366.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,2732.240437,2732.240437,53,101,69.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,103.5,53.0,101.0,1,53,1,101,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 10:18:49,1531678,8,7,1148,1581.0,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1781.706077,9.793181073,109405.5714,250865.5311,969520.0,3.0,1531678.0,218811.1429,391395.9659,1103444.0,3.0,1442289.0,240381.5,357607.3913,969520.0,83038.0,0,0,172,152,5.223029906,4.570151168,0,1173,170.5625,319.4332416,102037.5958,0,0,1,1,0,0,0,1,0,181.9333333,143.5,225.8571429,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 11:06:46,394,1,1,45,61.0,45,45,45.0,0.0,61,61,61.0,0.0,269035.533,5076.142132,394.0,0.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,2538.071066,2538.071066,45,61,50.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52521,6,2018-03-02 03:39:37,40,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,50000.0,40.0,0.0,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,40,0,50000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,2,0,0,0,32,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 11:50:07,2427541,9,9,1789,1618.0,661,0,198.7777778,270.9436186,1173,0,179.7777778,383.6465749,1403.47784,7.414910809,142796.5294,165111.2039,553663.0,4.0,2427541.0,303442.625,303816.9339,919179.0,4.0,2267097.0,283387.125,141615.9181,553706.0,170285.0,0,0,192,204,3.707455404,3.707455404,0,1173,179.3157895,316.2564101,100018.117,0,0,0,1,0,0,0,0,1,189.2777778,198.7777778,179.7777778,9,1789,9,1618,8192,62872,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 03:52:51,3939545,14,8,1459,1731.0,741,0,104.2142857,195.1134497,1179,0,216.375,405.4647906,809.7381804,5.584401244,187597.381,256184.6175,953196.0,32.0,3939545.0,303041.9231,349623.4963,1257130.0,25925.0,3903571.0,557653.0,322972.1107,975289.0,161684.0,0,0,292,172,3.553709883,2.030691362,0,1179,138.6956522,280.4109703,78630.31225,0,0,1,1,0,0,0,1,0,145.0,104.2142857,216.375,14,1459,8,1731,8192,62541,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
0,0,2018-03-02 01:17:25,112639273,3,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633695,56300000.0,9.192388155,56300000.0,56300000.0,113000000.0,56300000.0,9.192388155,56300000.0,56300000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.026633695,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56300000.0,9.192388155,56300000.0,56300000.0,Benign
3389,6,2018-03-02 01:47:59,1671560,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1620.641796,8.973653354,119397.1429,245669.1506,953321.0,3.0,1671560.0,238794.2857,388757.5013,1115355.0,3.0,1562907.0,260484.5,340017.3559,953321.0,109838.0,0,0,172,152,4.785948455,4.187704898,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,2018-03-02 09:09:06,295034,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.55775944,98344.66667,168348.6767,292733.0,74.0,295034.0,147517.0,205471.0885,292807.0,2227.0,0.0,0.0,0.0,0.0,0.0,0,0,72,32,10.16831958,3.389439861,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 09:45:36,1705037,9,7,1138,1581.0,677,0,126.4444444,218.2504932,1173,0,225.8571429,430.0986044,1594.686802,9.383960583,113669.1333,245852.0055,953130.0,2.0,1705037.0,213129.625,354979.5082,1057334.0,2.0,1659747.0,276624.5,363251.1179,953130.0,32033.0,0,0,192,152,5.278477828,4.105482755,0,1173,159.9411765,311.9564214,97316.80882,0,0,0,1,0,0,0,0,0,169.9375,126.4444444,225.8571429,9,1138,7,1581,8192,62862,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 09:56:15,2642184,8,7,1128,1581.0,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1025.288171,5.677121654,188727.4286,256291.9229,953239.0,48.0,2642184.0,377454.8571,407698.0615,1271555.0,318.0,2385972.0,397662.0,273252.5272,953239.0,254720.0,0,0,172,152,3.027798215,2.649323438,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,2018-03-02 03:44:21,5629463,11,11,2498,1618.0,677,0,227.0909091,296.1028384,1173,0,147.0909091,350.7655783,731.1532201,3.908010409,268069.6667,647809.3972,3014871.0,3.0,5629463.0,562946.3,894624.5856,3019571.0,3.0,5452225.0,545222.5,877310.7067,3014871.0,137405.0,0,0,244,268,1.954005204,1.954005204,0,1173,178.9565217,314.4847848,98900.67984,0,0,0,1,0,0,0,0,1,187.0909091,227.0909091,147.0909091,11,2498,11,1618,8192,62856,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,2018-03-02 03:03:41,115886958,21,18,891,3532.0,485,0,42.42857143,113.9309315,1460,0,196.2222222,469.3919165,38.1665036,0.33653485,3049656.789,4578597.822,10000000.0,11.0,116000000.0,5794347.9,4931335.555,10000000.0,19.0,111000000.0,6500724.765,4924384.385,10100000.0,20.0,0,0,432,504,0.181211073,0.155323777,0,1460,110.575,329.9954069,108896.9686,0,0,0,1,0,0,0,0,0,113.4102564,42.42857143,196.2222222,21,891,18,3532,8192,1013,15,20,42826.08333,74952.13499,280829.0,20853.0,9614418.833,1341771.095,10000000.0,5353747.0,Benign
443,6,2018-03-02 11:53:40,145169,10,8,514,5143.0,196,0,51.4,81.13253903,1460,0,642.875,691.7797828,38968.37479,123.9934146,8539.352941,14930.89753,35919.0,0.0,145169.0,16129.88889,18866.23121,39603.0,24.0,110354.0,15764.85714,27153.43829,70297.0,0.0,0,0,212,172,68.88523032,55.10818425,0,1460,297.7368421,530.07262,280976.9825,0,0,0,1,0,0,0,0,0,314.2777778,51.4,642.875,10,514,8,5143,8192,30,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49480,6,2018-03-02 08:49:03,23,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,86956.52174,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,20,43478.26087,43478.26087,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,288,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 10:56:47,313,1,1,55,71.0,55,55,55.0,0.0,71,71,71.0,0.0,402555.9105,6389.776358,313.0,0.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,3194.888179,3194.888179,55,71,60.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,1,55,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,2018-03-02 09:41:15,1922,1,1,37,113.0,37,37,37.0,0.0,113,113,113.0,0.0,78043.70447,1040.582726,1922.0,0.0,1922.0,1922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,8,520.2913632,520.2913632,37,113,62.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,93.5,37.0,113.0,1,37,1,113,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
